Airline_IndiGo,Airline_Air India,Airline_Jet Airways,Airline_SpiceJet,Airline_Multiple carriers,Airline_GoAir,Airline_Vistara,Airline_Air Asia,Airline_Vistara Premium economy,Airline_Jet Airways Business,Airline_Multiple carriers Premium economy,Airline_Trujet,Source_Banglore,Source_Kolkata,Source_Delhi,Source_Chennai,Source_Mumbai,Destination_New Delhi,Destination_Banglore,Destination_Cochin,Destination_Kolkata,Destination_Delhi,Destination_Hyderabad,Date,Month,Year,Dep_Hour,Dep_min,Arrival_hour,Arrival_min,dur_hour,dur_min,Stops,Price
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,3,2019,5,15,6,50,25,35,1,7165
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,24,6,2019,16,10,22,30,6,20,1,6412
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,27,6,2019,18,55,22,0,3,5,0,8016
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12,3,2019,20,35,15,15,18,40,1,11087
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,27,6,2019,9,45,12,0,2,15,0,3543
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,6,2019,16,30,4,40,12,10,1,12471
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,24,6,2019,9,0,4,25,19,25,1,10262
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,18,3,2019,13,20,16,10,2,50,0,4441
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,3,2019,7,5,15,30,8,25,1,12537
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,24,3,2019,22,25,7,40,9,15,1,10091
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,6,2019,21,5,23,55,2,50,0,6961
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,24,4,2019,5,35,8,50,3,15,0,5013
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,18,5,2019,5,10,8,0,2,50,0,6934
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,6,2019,6,40,19,0,12,20,1,10877
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18,4,2019,15,15,18,10,2,55,0,7229
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,3,2019,16,0,1,35,9,35,1,7048
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,27,6,2019,17,0,19,35,2,35,0,4878
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,21,5,2019,14,5,23,35,9,30,1,10844
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,18,5,2019,23,5,4,25,29,20,2,15129
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,5,2019,0,30,3,25,2,55,0,3943
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,6,2019,6,5,11,20,5,15,1,5583
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,6,2019,7,5,16,10,9,5,1,9646
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,6,2019,8,30,19,15,10,45,1,7677
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,6,2019,5,10,10,5,4,55,1,6842
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,24,6,2019,8,45,10,15,1,30,0,4995
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,6,2019,7,10,18,50,11,40,1,9555
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,6,2019,1,30,4,15,2,45,0,4077
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,5,2019,15,15,18,10,2,55,0,7229
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,6,2019,9,0,19,0,10,0,1,12192
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,4,2019,10,0,12,45,2,45,0,5911
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12,6,2019,9,0,19,15,10,15,1,8372
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,3,2019,7,10,8,35,1,25,0,4995
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,5,2019,10,0,19,15,9,15,1,14323
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,6,2019,5,30,4,25,22,55,2,13014
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,6,2019,14,25,19,15,28,50,2,13591
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,2019,5,25,18,50,37,25,2,18799
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,27,4,2019,23,30,2,20,2,50,0,3943
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,21,5,2019,5,45,7,15,1,30,0,1965
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,27,5,2019,10,20,11,50,1,30,0,4995
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,24,3,2019,16,50,18,30,25,40,1,14641
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,4,2019,20,45,23,20,2,35,0,4460
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,18,5,2019,13,0,19,15,6,15,1,10191
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,3,2019,2,15,19,45,17,30,1,13843
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,5,2019,21,50,3,35,5,45,1,6349
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5,2019,10,20,12,55,2,35,0,4409
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,3,2019,18,15,19,45,25,30,1,17024
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,18,5,2019,7,5,21,0,13,55,1,13727
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,15,3,2019,18,25,21,20,2,55,0,8855
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,24,6,2019,8,45,19,0,10,15,1,12524
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,18,3,2019,11,40,20,20,8,40,1,13555
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,6,2019,6,30,12,0,5,30,1,10844
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,6,2019,9,0,21,0,12,0,1,13587
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12,6,2019,9,45,12,0,2,15,0,3543
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,18,3,2019,7,5,9,20,2,15,0,4842
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24,4,2019,23,30,2,20,2,50,0,3943
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,6,2019,19,15,4,25,9,10,1,10577
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15,5,2019,10,35,21,0,10,25,1,6979
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,27,6,2019,17,45,20,5,2,20,0,11982
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,6,2019,8,45,13,15,4,30,1,5264
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,2019,6,0,9,10,3,10,0,8001
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,6,2019,19,45,19,15,23,30,2,10651
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,24,5,2019,16,30,19,50,27,20,1,10844
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,3,2019,9,45,22,20,12,35,1,6601
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21,3,2019,19,0,19,15,24,15,1,6587
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,21,3,2019,13,10,14,30,1,20,0,3173
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,5,2019,10,0,12,45,2,45,0,5228
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21,6,2019,7,10,10,10,3,0,0,5769
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,6,2019,8,0,19,0,11,0,1,14714
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,6,2019,5,30,19,0,13,30,2,13014
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,6,2019,22,10,1,0,2,50,0,3359
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,3,2019,20,55,23,50,2,55,0,6722
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,18,3,2019,9,35,12,20,2,45,0,4462
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,3,2019,4,55,16,10,11,15,1,6171
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,21,5,2019,5,50,20,25,14,35,2,12303
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21,3,2019,11,40,1,35,13,55,1,7695
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,24,6,2019,11,25,1,30,14,5,1,5684
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,6,2019,16,50,7,55,15,5,1,8366
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,2019,11,40,13,55,2,15,0,19630
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,3,2019,14,5,5,5,15,0,1,13502
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5,2019,21,10,10,5,12,55,1,14781
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12,6,2019,7,10,16,10,9,0,1,6513
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,6,2019,7,0,19,15,12,15,1,9929
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,6,2019,17,50,1,30,7,40,2,18275
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,4,2019,6,5,9,25,27,20,1,4487
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15,3,2019,21,20,22,45,1,25,0,2754
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,27,3,2019,6,20,7,40,1,20,0,2575
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,6,2019,15,55,21,25,5,30,1,8224
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,3,2019,20,30,8,15,11,45,1,8991
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,24,6,2019,5,35,8,50,3,15,0,5000
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,6,2019,18,55,19,50,24,55,1,8529
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,2019,6,5,9,25,27,20,1,14042
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24,5,2019,11,10,14,5,2,55,0,4030
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,6,2019,18,55,12,0,17,5,1,10844
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,5,2019,21,25,0,5,2,40,0,4804
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,5,2019,17,30,1,30,8,0,1,7308
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,5,2019,16,55,19,55,3,0,0,4823
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,24,6,2019,9,0,12,35,27,35,1,10262
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,5,2019,20,55,4,25,7,30,1,12898
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12,3,2019,17,25,16,20,22,55,2,12778
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,2019,4,45,13,20,8,35,1,14871
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21,3,2019,13,20,19,15,29,55,2,8708
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,6,2019,20,0,18,15,22,15,1,10844
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,3,2019,5,45,7,5,1,20,0,4129
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,18,5,2019,21,25,0,5,2,40,0,4804
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,5,2019,8,20,11,20,3,0,0,7229
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,21,3,2019,7,0,19,10,12,10,1,7832
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,18,3,2019,9,30,12,5,2,35,0,3859
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,6,2019,7,30,19,15,11,45,1,9001
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,5,2019,17,0,19,35,2,35,0,4878
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,5,2019,2,35,4,5,1,30,0,2754
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,27,6,2019,7,0,9,40,2,40,0,4668
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,5,2019,10,20,12,55,2,35,0,5216
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,6,2019,5,30,4,25,22,55,2,10368
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,3,2019,6,40,21,20,14,40,2,8146
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,3,2019,13,0,4,25,15,25,1,12242
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,15,3,2019,8,0,15,15,7,15,1,9134
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,6,2019,13,15,9,25,20,10,2,10939
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,6,2019,10,55,7,40,20,45,2,11753
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,24,4,2019,17,10,19,40,2,30,0,4174
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,21,5,2019,20,0,19,50,23,50,1,10844
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,6,2019,16,0,19,0,27,0,1,14714
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,6,2019,6,30,12,0,5,30,1,9899
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,2019,9,10,21,0,11,50,1,14871
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,3,2019,13,20,15,35,2,15,0,7295
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,6,2019,18,45,19,15,24,30,2,13465
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,21,5,2019,17,45,20,5,2,20,0,3543
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,6,2019,19,0,1,30,6,30,1,7198
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,6,2019,8,0,4,25,20,25,1,10262
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,3,2019,15,20,17,55,2,35,0,4148
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,27,6,2019,15,15,18,10,2,55,0,8016
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,6,2019,22,50,4,25,5,35,1,10262
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,6,2019,14,55,17,25,2,30,0,3841
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12,3,2019,9,45,0,30,14,45,1,11507
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5,2019,8,25,20,45,12,20,1,14781
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,5,2019,17,30,19,0,25,30,1,16079
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,5,2019,22,50,4,25,5,35,1,12898
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,3,2019,7,30,19,15,11,45,1,15353
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,24,3,2019,18,25,21,20,2,55,0,7303
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,24,3,2019,15,5,20,45,5,40,1,6197
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,6,2019,9,10,13,15,4,5,1,8996
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21,3,2019,14,20,22,20,8,0,1,6528
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,4,2019,20,55,23,40,2,45,0,4239
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,3,2019,20,25,23,5,2,40,0,4148
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24,5,2019,21,10,0,5,2,55,0,3971
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,5,2019,7,35,23,30,15,55,1,5192
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,4,2019,13,25,12,35,23,10,2,9483
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,6,2019,11,40,19,0,7,20,2,18804
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,18,6,2019,5,10,8,0,2,50,0,5201
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,5,2019,11,30,19,0,7,30,1,16079
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15,6,2019,19,50,22,50,3,0,0,7229
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,5,2019,17,45,1,30,7,45,1,6795
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,5,2019,9,35,10,55,25,20,1,10953
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,24,6,2019,15,5,1,30,10,25,2,15965
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,4,2019,12,55,19,15,30,20,2,9968
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,6,2019,22,15,0,50,2,35,0,4804
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,5,2019,10,0,19,0,9,0,1,16079
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12,6,2019,21,25,12,35,15,10,2,11507
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,6,2019,9,25,13,45,28,20,2,11542
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24,4,2019,17,45,20,45,3,0,0,7229
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,27,4,2019,6,0,8,45,2,45,0,4544
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15,5,2019,5,10,10,5,4,55,1,6496
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,6,2019,21,25,0,5,2,40,0,4804
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,2019,11,5,9,15,22,10,1,13439
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,3,2019,18,15,4,25,10,10,1,6540
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,6,2019,23,30,2,20,2,50,0,4591
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,18,3,2019,16,15,20,35,4,20,1,4437
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21,3,2019,20,10,7,10,11,0,1,6151
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21,6,2019,17,45,20,45,3,0,0,7754
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,24,6,2019,14,0,12,35,22,35,1,10262
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,6,2019,18,55,22,0,3,5,0,8016
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,24,3,2019,6,55,9,35,2,40,0,4781
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,27,6,2019,11,30,14,20,2,50,0,4668
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,3,2019,11,50,8,55,21,5,1,14594
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,24,3,2019,16,55,4,45,11,50,1,14231
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15,5,2019,5,15,6,50,25,35,1,8425
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12,6,2019,7,5,22,30,15,25,1,9646
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,3,2019,14,40,17,5,2,25,0,7295
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,4,2019,6,50,10,30,3,40,1,5162
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,3,2019,18,25,21,20,2,55,0,6860
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15,4,2019,6,0,9,10,3,10,0,6216
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,24,5,2019,7,35,19,25,11,50,1,5192
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,4,2019,20,0,22,50,2,50,0,4823
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,4,2019,9,30,12,20,2,50,0,3919
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,6,2019,19,5,20,35,1,30,0,2754
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,5,2019,7,30,19,0,11,30,1,9315
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,3,2019,10,0,18,50,8,50,1,11667
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,6,2019,8,25,4,40,20,15,1,6224
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,24,3,2019,9,25,5,35,20,10,2,13349
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,18,3,2019,16,55,9,0,16,5,1,11087
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,3,2019,13,0,1,35,12,35,1,15603
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,5,2019,19,30,12,35,17,5,2,15129
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,4,2019,16,55,19,55,3,0,0,4823
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5,2019,7,10,22,40,15,30,1,8452
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,6,2019,7,30,19,0,11,30,1,12524
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,27,3,2019,17,45,20,5,2,20,0,3384
